사고년도,다발시군구,지점명,사고일시,사고시간대,사고등급,가해자성별,가해자연령,가해차종,가해자신체상해정도,피해자성별,피해자연령,피해차종,피해자신체상해정도,사고유형,가해자법규위반,기상상태,사망자수,부상자수
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-07-27,20시경,경상사고,남,61세,승용차,상해없음,남,31세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-03-05,12시경,경상사고,남,67세,승용차,상해없음,남,44세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-05-07,14시경,경상사고,여,43세,승용차,상해없음,여,44세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-03-27,18시경,경상사고,여,54세,승용차,기타불명,남,52세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-03-09,16시경,중상사고,남,62세,승합차,상해없음,남,42세,자전거,중상,차대차 - 추돌 - 진행중,신호위반,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-09-16,17시경,경상사고,남,33세,자전거,경상,남,32세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-12-21,05시경,중상사고,남,43세,자전거,중상,남,61세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-10-26,17시경,중상사고,남,79세,자전거,중상,남,72세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-05-14,07시경,경상사고,여,52세,자전거,상해없음,여,44세,보행자,경상,차대사람 - 보도통행중,기타,맑음,0,1
2015,서울특별시 영등포구3,서울특별시 영등포구 대림동(한양식품 부근),2015-11-27,14시경,경상사고,남,52세,화물차,상해없음,남,61세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-02-02,19시경,경상사고,남,46세,승용차,상해없음,여,52세,자전거,경상,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-10-19,17시경,중상사고,남,51세,승용차,상해없음,남,7세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-06-05,14시경,경상사고,남,52세,승용차,상해없음,여,42세,자전거,경상,차대차 - 측면직각충돌,신호위반,비,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-06-27,17시경,경상사고,남,59세,이륜차,상해없음,여,57세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-03-24,06시경,경상사고,남,59세,자전거,경상,남,47세,승용차,상해없음,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-06-23,19시경,부상신고사고,남,6세,자전거,부상신고,남,55세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-02-16,09시경,경상사고,남,71세,자전거,경상,남,48세,승용차,상해없음,차대차 - 측면직각충돌,중앙선침범,비,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-09-05,16시경,부상신고사고,남,78세,자전거,부상신고,여,38세,승용차,상해없음,차대차 - 측면직각충돌,신호위반,흐림,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-03-18,14시경,경상사고,여,50세,자전거,경상,남,53세,승용차,상해없음,차대차 - 기타,안전운전불이행,비,0,1
2015,서울특별시 영등포구5,서울특별시 영등포구 대림동(대림우성아파트사거리 부근),2015-06-14,21시경,부상신고사고,여,55세,자전거,부상신고,남,48세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-06-04,18시경,부상신고사고,남,44세,승용차,상해없음,남,41세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-04-27,20시경,경상사고,남,65세,승용차,상해없음,남,42세,자전거,경상,차대차 - 측면직각충돌,기타,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-07-22,00시경,중상사고,남,74세,승용차,상해없음,남,40세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,3
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-05-27,19시경,경상사고,남,50세,자전거,경상,남,25세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-05-07,05시경,경상사고,남,55세,자전거,경상,남,58세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-05-31,18시경,부상신고사고,남,5세,자전거,부상신고,남,16세,이륜차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-09-10,21시경,부상신고사고,여,52세,자전거,부상신고,여,34세,보행자,상해없음,차대사람 - 길가장자리구역통행중,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구8,서울특별시 영등포구 대림동(우성대림2차아파트 부근),2015-07-28,20시경,부상신고사고,여,64세,자전거,부상신고,여,31세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구21,서울특별시 영등포구 대림동(구로1교(남단) 부근),2015-07-19,05시경,중상사고,남,53세,승용차,상해없음,여,49세,자전거,중상,차대차 - 기타,신호위반,비,0,1
2015,서울특별시 영등포구21,서울특별시 영등포구 대림동(구로1교(남단) 부근),2015-07-07,21시경,부상신고사고,남,62세,자전거,부상신고,남,35세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 영등포구21,서울특별시 영등포구 대림동(구로1교(남단) 부근),2015-08-14,17시경,경상사고,여,58세,자전거,경상,남,74세,승용차,상해없음,차대차 - 기타,신호위반,맑음,0,1
2015,서울특별시 영등포구21,서울특별시 영등포구 대림동(구로1교(남단) 부근),2015-10-20,08시경,경상사고,남,61세,화물차,상해없음,남,28세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-10-25,19시경,중상사고,남,17세,자전거,중상,여,42세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,2
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-06-21,23시경,중상사고,남,21세,자전거,기타불명,여,23세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-09-19,14시경,부상신고사고,남,22세,자전거,상해없음,남,26세,자전거,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-08-21,19시경,부상신고사고,남,37세,자전거,상해없음,남,57세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-09-30,15시경,중상사고,남,44세,자전거,상해없음,여,22세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-07-14,20시경,경상사고,남,45세,자전거,경상,여,23세,자전거,상해없음,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-08-29,19시경,경상사고,남,53세,자전거,경상,여,21세,자전거,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 동작구2,서울특별시 동작구 상도동(중앙대입구교차로 부근),2015-05-02,18시경,중상사고,여,22세,자전거,중상,남,29세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,2
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-08-03,12시경,경상사고,남,42세,승용차,상해없음,남,24세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-06-21,12시경,중상사고,남,55세,승용차,상해없음,남,29세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-08-04,08시경,중상사고,여,64세,승용차,상해없음,여,59세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-12-25,15시경,중상사고,남,16세,자전거,상해없음,여,52세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-05-26,10시경,부상신고사고,남,22세,자전거,부상신고,여,58세,승합차,상해없음,차대차 - 추돌 - 진행중,안전거리미확보,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-05-16,18시경,중상사고,남,25세,자전거,상해없음,남,38세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-04-30,12시경,부상신고사고,남,37세,자전거,상해없음,여,58세,자전거,부상신고,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-09-19,18시경,중상사고,남,43세,자전거,중상,남,49세,자전거,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구1,서울특별시 동작구 본동(한강대교남단사거리 부근),2015-11-21,11시경,부상신고사고,남,54세,자전거,부상신고,남,47세,승용차,상해없음,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),2015-10-18,13시경,경상사고,남,13세,자전거,부상신고,남,32세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,2
2015,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),2015-10-03,21시경,부상신고사고,남,15세,자전거,부상신고,남,31세,자전거,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),2015-07-04,19시경,부상신고사고,남,23세,자전거,상해없음,여,63세,보행자,부상신고,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),2015-05-14,22시경,중상사고,여,22세,자전거,상해없음,여,57세,보행자,중상,차대사람 - 횡단중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),2015-06-27,12시경,경상사고,여,53세,자전거,상해없음,남,14세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-09-30,21시경,중상사고,남,29세,승용차,상해없음,남,51세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-05-15,19시경,경상사고,남,51세,승용차,상해없음,남,51세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-08-18,21시경,부상신고사고,남,56세,승용차,상해없음,남,23세,자전거,부상신고,차대차 - 추돌 - 주정차중,기타,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-10-06,18시경,경상사고,남,14세,자전거,경상,남,68세,승용차,상해없음,차대차 - 추돌 - 주정차중,안전운전불이행,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-08-27,17시경,경상사고,남,16세,자전거,부상신고,남,73세,보행자,경상,차대사람 - 기타,안전운전불이행,흐림,0,2
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-06-18,19시경,경상사고,여,54세,자전거,경상,남,57세,이륜차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구3,서울특별시 동작구 사당동(삼원빌딩 부근),2015-08-01,18시경,중상사고,여,69세,자전거,상해없음,여,66세,보행자,중상,차대사람 - 길가장자리구역통행중,안전운전불이행,기타,0,1
2015,서울특별시 동작구8,서울특별시 동작구 사당동(이수역_사당로_진출_2 부근),2015-01-29,11시경,중상사고,남,32세,이륜차,상해없음,남,25세,자전거,중상,차대차 - 측면직각충돌,직진우회전진행방해,맑음,0,1
2015,서울특별시 동작구8,서울특별시 동작구 사당동(이수역_사당로_진출_2 부근),2015-07-19,18시경,경상사고,남,24세,자전거,경상,남,48세,원동기장치자전거,상해없음,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 동작구8,서울특별시 동작구 사당동(이수역_사당로_진출_2 부근),2015-05-13,01시경,경상사고,남,29세,자전거,경상,남,60세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2015,서울특별시 동작구8,서울특별시 동작구 사당동(이수역_사당로_진출_2 부근),2015-10-06,20시경,경상사고,남,82세,자전거,경상,여,24세,승용차,상해없음,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-05-18,08시경,경상사고,기타불명,불명,승용차,기타불명,남,41세,자전거,경상,차대차 - 추돌 - 주정차중,기타,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-08-30,09시경,중상사고,남,23세,이륜차,상해없음,남,56세,자전거,중상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-07-30,20시경,부상신고사고,남,66세,자전거,부상신고,남,36세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-06-06,14시경,경상사고,남,74세,자전거,경상,남,35세,승용차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-10-31,13시경,경상사고,여,17세,자전거,상해없음,여,53세,보행자,경상,차대사람 - 보도통행중,기타,맑음,0,1
2015,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),2015-01-30,05시경,중상사고,여,54세,자전거,중상,남,53세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),2015-12-31,06시경,경상사고,남,29세,승용차,상해없음,남,48세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),2015-12-07,19시경,경상사고,남,30세,승용차,상해없음,남,16세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),2015-09-04,23시경,부상신고사고,남,62세,승용차,상해없음,남,49세,자전거,부상신고,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2015,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),2015-07-17,16시경,경상사고,남,12세,자전거,경상,남,43세,화물차,상해없음,차대차 - 기타,중앙선침범,맑음,0,1
2015,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),2015-05-22,17시경,중상사고,남,50세,자전거,경상,남,48세,원동기장치자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,2
2015,서울특별시 동작구7,서울특별시 동작구 신대방동(우성차밍빌 부근),2015-03-24,22시경,부상신고사고,기타불명,불명,승용차,기타불명,남,22세,자전거,부상신고,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구7,서울특별시 동작구 신대방동(우성차밍빌 부근),2015-02-13,03시경,경상사고,남,47세,승용차,상해없음,남,46세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 동작구7,서울특별시 동작구 신대방동(우성차밍빌 부근),2015-09-17,08시경,경상사고,남,67세,승용차,상해없음,여,51세,자전거,경상,차대차 - 기타,기타,맑음,0,1
2015,서울특별시 동작구7,서울특별시 동작구 신대방동(우성차밍빌 부근),2015-09-12,04시경,경상사고,남,75세,승용차,상해없음,남,58세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 동작구7,서울특별시 동작구 신대방동(우성차밍빌 부근),2015-05-30,18시경,부상신고사고,남,15세,자전거,부상신고,남,63세,보행자,부상신고,차대사람 - 횡단중,중앙선침범,맑음,0,2
2015,서울특별시 동작구9,서울특별시 동작구 신대방동(대림사거리 부근),2015-03-30,19시경,중상사고,남,50세,승용차,상해없음,여,53세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 동작구9,서울특별시 동작구 신대방동(대림사거리 부근),2015-11-16,03시경,부상신고사고,남,29세,자전거,부상신고,남,68세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 동작구9,서울특별시 동작구 신대방동(대림사거리 부근),2015-06-25,19시경,경상사고,남,48세,자전거,상해없음,여,6세,보행자,경상,차대사람 - 횡단중,중앙선침범,비,0,1
2015,서울특별시 동작구9,서울특별시 동작구 신대방동(대림사거리 부근),2015-11-26,12시경,경상사고,남,65세,자전거,경상,남,60세,승합차,상해없음,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2015,서울특별시 관악구3,서울특별시 관악구 봉천동(현대시장입구 부근),2015-03-28,05시경,경상사고,남,46세,승용차,상해없음,남,65세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구3,서울특별시 관악구 봉천동(현대시장입구 부근),2015-01-10,06시경,중상사고,남,66세,승용차,상해없음,남,72세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구3,서울특별시 관악구 봉천동(현대시장입구 부근),2015-08-29,20시경,경상사고,남,72세,승용차,상해없음,남,18세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,0,1
2015,서울특별시 관악구3,서울특별시 관악구 봉천동(현대시장입구 부근),2015-11-18,06시경,경상사고,여,53세,승용차,상해없음,남,36세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구3,서울특별시 관악구 봉천동(현대시장입구 부근),2015-07-16,16시경,중상사고,남,88세,자전거,상해없음,남,67세,보행자,중상,차대사람 - 보도통행중,기타,맑음,0,1
2015,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),2015-10-29,10시경,경상사고,남,26세,승용차,상해없음,남,31세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),2015-10-04,15시경,경상사고,남,27세,승용차,상해없음,남,14세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),2015-11-19,11시경,경상사고,남,46세,승용차,상해없음,여,53세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,흐림,0,1
2015,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),2015-09-09,10시경,경상사고,남,60세,자전거,경상,남,40세,승용차,상해없음,차대차 - 측면직각충돌,안전거리미확보,맑음,0,1
2015,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),2015-09-12,13시경,중상사고,남,33세,화물차,상해없음,여,58세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-12-21,01시경,경상사고,기타불명,불명,승용차,기타불명,남,21세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-03-15,18시경,중상사고,남,27세,승용차,상해없음,남,12세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-07-23,02시경,경상사고,남,41세,승용차,상해없음,남,54세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-07-04,13시경,경상사고,남,68세,승용차,상해없음,남,68세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-10-29,11시경,경상사고,남,49세,이륜차,상해없음,남,82세,자전거,경상,차대차 - 기타,신호위반,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-08-09,15시경,경상사고,남,26세,자전거,상해없음,남,73세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-08-19,10시경,경상사고,남,77세,자전거,경상,여,59세,승합차,상해없음,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-05-02,18시경,경상사고,여,32세,자전거,상해없음,남,55세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-10-12,13시경,중상사고,여,67세,자전거,상해없음,여,72세,보행자,중상,차대사람 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-01-15,09시경,중상사고,남,60세,화물차,상해없음,남,74세,자전거,중상,차대차 - 기타,신호위반,맑음,0,1
2015,서울특별시 관악구1,서울특별시 관악구 신림동(관악구-영등포구경계 부근),2015-05-28,09시경,중상사고,남,60세,화물차,상해없음,여,60세,자전거,중상,차대차 - 측면직각충돌,기타,맑음,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-08-27,06시경,경상사고,남,66세,승용차,상해없음,남,18세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-04-24,16시경,부상신고사고,여,53세,승용차,상해없음,남,36세,자전거,부상신고,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-09-15,07시경,부상신고사고,남,52세,자전거,부상신고,남,28세,승용차,상해없음,차대차 - 측면직각충돌,중앙선침범,맑음,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-05-10,08시경,부상신고사고,남,60세,자전거,부상신고,남,52세,화물차,상해없음,차대차 - 기타,안전운전불이행,기타,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-04-23,17시경,중상사고,남,73세,자전거,중상,남,45세,승합차,상해없음,차대차 - 측면직각충돌,불법유턴,맑음,0,1
2015,서울특별시 관악구2,서울특별시 관악구 신림동(난곡우체국앞 부근),2015-09-10,17시경,경상사고,남,75세,자전거,경상,남,62세,승용차,상해없음,차대차 - 추돌 - 진행중,안전거리미확보,맑음,0,1
2015,서울특별시 관악구5,서울특별시 관악구 신림동(신대방역 부근),2015-04-10,16시경,중상사고,기타불명,불명,자전거,기타불명,남,77세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,0,1
2015,서울특별시 관악구5,서울특별시 관악구 신림동(신대방역 부근),2015-11-10,08시경,중상사고,남,30세,자전거,상해없음,남,51세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 관악구5,서울특별시 관악구 신림동(신대방역 부근),2015-06-07,12시경,경상사고,남,33세,자전거,상해없음,남,34세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구5,서울특별시 관악구 신림동(신대방역 부근),2015-09-15,22시경,부상신고사고,여,54세,자전거,상해없음,여,51세,보행자,부상신고,차대사람 - 보도통행중,안전운전불이행,맑음,0,1
2015,서울특별시 관악구6,서울특별시 관악구 신림동(신성1교(북단) 부근),2015-07-01,11시경,경상사고,남,39세,이륜차,상해없음,여,51세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 관악구6,서울특별시 관악구 신림동(신성1교(북단) 부근),2015-09-02,15시경,경상사고,남,15세,자전거,상해없음,여,58세,보행자,경상,차대사람 - 보도통행중,신호위반,흐림,0,1
2015,서울특별시 관악구6,서울특별시 관악구 신림동(신성1교(북단) 부근),2015-11-28,15시경,경상사고,남,33세,자전거,경상,기타불명,불명,승용차,기타불명,차대차 - 기타,불법유턴,맑음,0,1
2015,서울특별시 관악구6,서울특별시 관악구 신림동(신성1교(북단) 부근),2015-12-29,11시경,중상사고,남,78세,자전거,중상,남,66세,승용차,상해없음,차대차 - 측면직각충돌,안전운전불이행,맑음,0,1
2015,서울특별시 서초구2,서울특별시 서초구 잠원동(올림픽대로-반포로램프(1) 부근),2015-08-06,21시경,부상신고사고,기타불명,불명,자전거,기타불명,남,26세,자전거,부상신고,차대차 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 서초구2,서울특별시 서초구 잠원동(올림픽대로-반포로램프(1) 부근),2015-09-21,20시경,경상사고,남,55세,자전거,경상,남,20세,보행자,상해없음,차대사람 - 기타,안전운전불이행,맑음,0,1
2015,서울특별시 서초구2,서울특별시 서초구 잠원동(올림픽대로-반포로램프(1) 부근),2015-05-10,15시경,중상사고,남,9세,자전거,경상,남,57세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,0,2
